...1,list_ID,common_name,scientific_name,date,time,count,duration,location,latitude,longitude,count_tot,month,year
5074,S66184849,White-throated Sparrow,Zonotrichia albicollis,2020-03-21,16:01:00,2,22,US-OK,36.0351169,-94.8112393,10,3,2020
5075,S66184860,White-throated Sparrow,Zonotrichia albicollis,2020-03-21,16:36:00,1,37,US-OK,36.0351169,-94.8112393,28,3,2020
5076,S44577908,White-throated Sparrow,Zonotrichia albicollis,2018-04-14,15:50:00,35,208,US-MO,38.482151,-90.8242569,222,4,2018
5077,S41337936,White-throated Sparrow,Zonotrichia albicollis,2017-12-25,10:30:00,12,330,US-IL,37.6042906,-89.1945219,80,12,2017
5078,S100948655,White-throated Sparrow,Zonotrichia albicollis,2022-01-17,11:31:00,6,223,US-OK,35.6222331,-95.1711273,69,1,2022
5079,S67472318,White-throated Sparrow,Zonotrichia albicollis,2020-04-18,17:42:00,8,22,US-OK,35.5411319,-95.9264485,35,4,2020
5080,S54632771,White-throated Sparrow,Zonotrichia albicollis,2019-04-06,11:20:00,2,122,US-OK,36.2081998,-96.0600758,40,4,2019
5081,S77745729,White-throated Sparrow,Zonotrichia albicollis,2020-12-20,11:59:00,15,72,US-OK,36.2081998,-96.0600758,57,12,2020
5082,S80524373,White-throated Sparrow,Zonotrichia albicollis,2021-02-06,10:33:00,3,93,US-OK,36.2081998,-96.0600758,58,2,2021
5083,S103266888,White-throated Sparrow,Zonotrichia albicollis,2022-02-20,14:05:00,3,65,US-OK,36.2081998,-96.0600758,29,2,2022
5084,S54425143,White-throated Sparrow,Zonotrichia albicollis,2019-03-31,13:38:00,9,120,US-OK,36.2179826,-95.7992634,71,3,2019
5085,S1743857,White-throated Sparrow,Zonotrichia albicollis,2004-10-19,09:45:00,4,60,US-VT,43.6129,-73.0593,11,10,2004
5086,S41909811,White-throated Sparrow,Zonotrichia albicollis,2018-01-14,14:01:00,12,100,US-MO,38.70534,-90.74048,227,1,2018
5087,S41155853,White-throated Sparrow,Zonotrichia albicollis,2017-12-17,12:40:00,17,106,US-MO,38.6228053,-90.344224,108,12,2017
5088,S43354053,White-throated Sparrow,Zonotrichia albicollis,2018-03-03,17:34:00,3,42,US-MO,38.6228053,-90.344224,72,3,2018
5089,S17855769,White-throated Sparrow,Zonotrichia albicollis,2014-04-12,08:45:00,4,120,US-MO,38.690995,-90.2349186,200,4,2014
5090,S21025538,White-throated Sparrow,Zonotrichia albicollis,2014-12-25,10:30:00,25,120,US-MO,38.690995,-90.2349186,138,12,2014
5091,S17223714,White-throated Sparrow,Zonotrichia albicollis,2014-02-27,08:40:00,12,45,US-MO,38.6389068,-90.2853806,237,2,2014
5092,S17294044,White-throated Sparrow,Zonotrichia albicollis,2014-03-04,08:15:00,3,45,US-MO,38.6389068,-90.2853806,92,3,2014
5093,S17324171,White-throated Sparrow,Zonotrichia albicollis,2014-03-05,08:20:00,11,50,US-MO,38.6389068,-90.2853806,167,3,2014
5094,S17334391,White-throated Sparrow,Zonotrichia albicollis,2014-03-06,08:20:00,25,55,US-MO,38.6389068,-90.2853806,214,3,2014
5095,S17345055,White-throated Sparrow,Zonotrichia albicollis,2014-03-07,08:20:00,9,55,US-MO,38.6389068,-90.2853806,276,3,2014
5096,S17410868,White-throated Sparrow,Zonotrichia albicollis,2014-03-12,08:20:00,9,45,US-MO,38.6389068,-90.2853806,257,3,2014
5097,S17437862,White-throated Sparrow,Zonotrichia albicollis,2014-03-14,08:00:00,2,60,US-MO,38.6389068,-90.2853806,181,3,2014
5098,S17543272,White-throated Sparrow,Zonotrichia albicollis,2014-03-20,09:20:00,2,80,US-MO,38.6389068,-90.2853806,102,3,2014
5099,S17798169,White-throated Sparrow,Zonotrichia albicollis,2014-04-07,18:00:00,1,45,US-MO,38.6389068,-90.2853806,96,4,2014
5100,S17891506,White-throated Sparrow,Zonotrichia albicollis,2014-04-14,09:00:00,8,90,US-MO,38.6389068,-90.2853806,203,4,2014
5101,S17931688,White-throated Sparrow,Zonotrichia albicollis,2014-04-17,08:00:00,24,120,US-MO,38.6389068,-90.2853806,307,4,2014
5102,S18038666,White-throated Sparrow,Zonotrichia albicollis,2014-04-22,18:30:00,12,75,US-MO,38.6389068,-90.2853806,76,4,2014
5103,S18178852,White-throated Sparrow,Zonotrichia albicollis,2014-05-02,08:15:00,4,60,US-MO,38.6389068,-90.2853806,115,5,2014
5104,S18337590,White-throated Sparrow,Zonotrichia albicollis,2014-05-11,09:30:00,2,180,US-MO,38.6389068,-90.2853806,119,5,2014
5105,S18346956,White-throated Sparrow,Zonotrichia albicollis,2014-05-11,18:30:00,4,60,US-MO,38.6389068,-90.2853806,121,5,2014
5106,S20070906,White-throated Sparrow,Zonotrichia albicollis,2014-10-08,07:45:00,2,45,US-MO,38.6389068,-90.2853806,120,10,2014
5107,S20416528,White-throated Sparrow,Zonotrichia albicollis,2014-11-02,11:00:00,2,30,US-MO,38.6389068,-90.2853806,32,11,2014
5108,S20893308,White-throated Sparrow,Zonotrichia albicollis,2014-12-13,10:30:00,12,120,US-MO,38.6389068,-90.2853806,144,12,2014
5109,S20974801,White-throated Sparrow,Zonotrichia albicollis,2014-12-21,09:15:00,10,165,US-MO,38.6389068,-90.2853806,157,12,2014
5110,S20987277,White-throated Sparrow,Zonotrichia albicollis,2014-12-22,09:30:00,12,60,US-MO,38.6389068,-90.2853806,177,12,2014
5111,S20997656,White-throated Sparrow,Zonotrichia albicollis,2014-12-23,08:30:00,6,30,US-MO,38.6389068,-90.2853806,74,12,2014
5112,S21095947,White-throated Sparrow,Zonotrichia albicollis,2014-12-31,08:00:00,20,120,US-MO,38.6389068,-90.2853806,322,12,2014
5113,S21606294,White-throated Sparrow,Zonotrichia albicollis,2015-01-30,16:45:00,6,45,US-MO,38.6389068,-90.2853806,17,1,2015
5114,S22360906,White-throated Sparrow,Zonotrichia albicollis,2015-03-15,09:00:00,25,120,US-MO,38.6389068,-90.2853806,157,3,2015
5115,S22387893,White-throated Sparrow,Zonotrichia albicollis,2015-03-16,18:00:00,2,30,US-MO,38.6389068,-90.2853806,35,3,2015
5116,S22729778,White-throated Sparrow,Zonotrichia albicollis,2015-04-06,18:30:00,2,45,US-MO,38.6389068,-90.2853806,44,4,2015
5117,S23140557,White-throated Sparrow,Zonotrichia albicollis,2015-04-29,19:00:00,3,45,US-MO,38.6389068,-90.2853806,24,4,2015
5118,S23197329,White-throated Sparrow,Zonotrichia albicollis,2015-05-03,07:00:00,4,180,US-MO,38.6389068,-90.2853806,120,5,2015
5119,S25963234,White-throated Sparrow,Zonotrichia albicollis,2015-11-22,08:30:00,15,45,US-MO,38.6389068,-90.2853806,78,11,2015
5120,S29265867,White-throated Sparrow,Zonotrichia albicollis,2016-04-27,08:00:00,4,45,US-MO,38.6389068,-90.2853806,87,4,2016
5121,S33616660,White-throated Sparrow,Zonotrichia albicollis,2017-01-12,07:00:00,15,90,US-MO,38.6389068,-90.2853806,272,1,2017
5122,S33780633,White-throated Sparrow,Zonotrichia albicollis,2017-01-19,07:01:00,4,56,US-MO,38.6389068,-90.2853806,240,1,2017
5123,S33809874,White-throated Sparrow,Zonotrichia albicollis,2017-01-20,16:26:00,6,59,US-MO,38.6389068,-90.2853806,188,1,2017
5124,S35533959,White-throated Sparrow,Zonotrichia albicollis,2017-03-30,07:05:00,15,100,US-MO,38.6389068,-90.2853806,283,3,2017
5125,S35654197,White-throated Sparrow,Zonotrichia albicollis,2017-04-02,18:46:00,3,37,US-MO,38.6389068,-90.2853806,36,4,2017
5126,S35698031,White-throated Sparrow,Zonotrichia albicollis,2017-04-04,07:00:00,8,127,US-MO,38.6389068,-90.2853806,369,4,2017
5127,S35811314,White-throated Sparrow,Zonotrichia albicollis,2017-04-09,07:47:00,2,74,US-MO,38.6389068,-90.2853806,51,4,2017
5128,S35918417,White-throated Sparrow,Zonotrichia albicollis,2017-04-13,06:59:00,4,109,US-MO,38.6389068,-90.2853806,247,4,2017
5129,S35959752,White-throated Sparrow,Zonotrichia albicollis,2017-04-14,17:47:00,1,88,US-MO,38.6389068,-90.2853806,53,4,2017
5130,S36118134,White-throated Sparrow,Zonotrichia albicollis,2017-04-20,07:00:00,8,98,US-MO,38.6389068,-90.2853806,237,4,2017
5131,S36305628,White-throated Sparrow,Zonotrichia albicollis,2017-04-27,06:56:00,3,121,US-MO,38.6389068,-90.2853806,260,4,2017
5132,S36840525,White-throated Sparrow,Zonotrichia albicollis,2017-05-13,18:00:00,4,45,US-MO,38.6389068,-90.2853806,114,5,2017
5133,S40682155,White-throated Sparrow,Zonotrichia albicollis,2017-11-23,09:58:00,30,134,US-MO,38.6389068,-90.2853806,71,11,2017
5134,S42135357,White-throated Sparrow,Zonotrichia albicollis,2018-01-21,13:37:00,60,127,US-MO,38.6389068,-90.2853806,275,1,2018
5135,S45158368,White-throated Sparrow,Zonotrichia albicollis,2018-05-01,18:23:00,1,86,US-MO,38.6389068,-90.2853806,67,5,2018
5136,S49551085,White-throated Sparrow,Zonotrichia albicollis,2018-10-25,13:30:00,3,70,US-MO,38.6389068,-90.2853806,63,10,2018
5137,S17272816,White-throated Sparrow,Zonotrichia albicollis,2014-03-02,15:45:00,2,60,US-MO,38.636316,-90.296545,64,3,2014
5138,S17750325,White-throated Sparrow,Zonotrichia albicollis,2014-04-05,07:45:00,12,120,US-MO,38.636316,-90.296545,126,4,2014
5139,S17836663,White-throated Sparrow,Zonotrichia albicollis,2014-04-10,08:30:00,16,120,US-MO,38.636316,-90.296545,87,4,2014
5140,S43574572,White-throated Sparrow,Zonotrichia albicollis,2018-03-11,18:08:00,63,64,US-MO,38.636316,-90.296545,107,3,2018
5141,S17251602,White-throated Sparrow,Zonotrichia albicollis,2014-03-01,12:30:00,10,60,US-MO,38.63304,-90.29158,58,3,2014
5142,S21208412,White-throated Sparrow,Zonotrichia albicollis,2015-01-04,16:00:00,12,0,US-MO,38.63304,-90.29158,27,1,2015
5143,S36599002,White-throated Sparrow,Zonotrichia albicollis,2017-05-06,16:10:00,1,42,US-MO,38.6259678,-90.1853703,39,5,2017
5144,S13421647,White-throated Sparrow,Zonotrichia albicollis,2013-03-16,14:00:00,50,0,US-MO,38.6129807,-90.2593803,106,3,2013
5145,S16426628,White-throated Sparrow,Zonotrichia albicollis,2014-01-18,16:00:00,1,0,US-MO,38.6129807,-90.2593803,4,1,2014
5146,S17254279,White-throated Sparrow,Zonotrichia albicollis,2014-03-01,14:45:00,17,90,US-MO,38.6129807,-90.2593803,36,3,2014
5147,S17451952,White-throated Sparrow,Zonotrichia albicollis,2014-03-15,15:45:00,15,80,US-MO,38.6129807,-90.2593803,112,3,2014
5148,S17575595,White-throated Sparrow,Zonotrichia albicollis,2014-03-23,15:30:00,10,90,US-MO,38.6129807,-90.2593803,123,3,2014
5149,S18317547,White-throated Sparrow,Zonotrichia albicollis,2014-05-10,07:30:00,3,240,US-MO,38.6129807,-90.2593803,130,5,2014
5150,S21011399,White-throated Sparrow,Zonotrichia albicollis,2014-12-24,12:00:00,25,120,US-MO,38.6129807,-90.2593803,48,12,2014
5151,S22239405,White-throated Sparrow,Zonotrichia albicollis,2015-03-08,11:45:00,5,120,US-MO,38.6129807,-90.2593803,75,3,2015
5152,S22828782,White-throated Sparrow,Zonotrichia albicollis,2015-04-12,11:00:00,4,150,US-MO,38.6129807,-90.2593803,112,4,2015
5153,S27224092,White-throated Sparrow,Zonotrichia albicollis,2016-01-30,13:00:00,6,90,US-MO,38.6129807,-90.2593803,71,1,2016
5154,S35453430,White-throated Sparrow,Zonotrichia albicollis,2017-03-26,16:06:00,1,86,US-MO,38.6129807,-90.2593803,29,3,2017
5155,S41266689,White-throated Sparrow,Zonotrichia albicollis,2017-12-23,08:41:00,3,80,US-MO,38.6129807,-90.2593803,58,12,2017
5156,S43760440,White-throated Sparrow,Zonotrichia albicollis,2018-03-18,15:54:00,15,71,US-MO,38.6129807,-90.2593803,74,3,2018
5157,S44377158,White-throated Sparrow,Zonotrichia albicollis,2018-04-08,16:11:00,6,62,US-MO,38.6129807,-90.2593803,53,4,2018
5158,S45362421,White-throated Sparrow,Zonotrichia albicollis,2018-05-06,09:35:00,2,134,US-MO,38.6129807,-90.2593803,86,5,2018
5159,S18250965,White-throated Sparrow,Zonotrichia albicollis,2014-05-04,08:45:00,4,120,US-MO,38.7472557,-90.1926899,143,5,2014
5160,S17191282,White-throated Sparrow,Zonotrichia albicollis,2014-02-25,09:45:00,3,10,US-MO,38.6312204,-90.2699375,36,2,2014
5161,S13571837,White-throated Sparrow,Zonotrichia albicollis,2013-03-30,09:15:00,2,75,US-MO,38.6066358,-90.2582139,41,3,2013
5162,S17873207,White-throated Sparrow,Zonotrichia albicollis,2014-04-13,10:45:00,9,150,US-MO,38.6066358,-90.2582139,198,4,2014
5163,S21127561,White-throated Sparrow,Zonotrichia albicollis,2015-01-01,14:30:00,25,90,US-MO,38.6066358,-90.2582139,151,1,2015
5164,S22809730,White-throated Sparrow,Zonotrichia albicollis,2015-04-11,18:40:00,9,40,US-MO,38.6066358,-90.2582139,51,4,2015
5165,S23175611,White-throated Sparrow,Zonotrichia albicollis,2015-05-02,06:50:00,35,105,US-MO,38.6066358,-90.2582139,103,5,2015
5166,S36840529,White-throated Sparrow,Zonotrichia albicollis,2017-05-13,19:00:00,1,90,US-MO,38.6066358,-90.2582139,56,5,2017
5167,S40885710,White-throated Sparrow,Zonotrichia albicollis,2017-12-03,12:29:00,21,56,US-MO,38.6066358,-90.2582139,56,12,2017
5168,S45352298,White-throated Sparrow,Zonotrichia albicollis,2018-05-06,08:05:00,10,50,US-MO,38.6066358,-90.2582139,58,5,2018
5169,S20258429,White-throated Sparrow,Zonotrichia albicollis,2014-10-17,12:00:00,1,0,US-MO,38.6369864,-90.2632856,1,10,2014
5170,S20264632,White-throated Sparrow,Zonotrichia albicollis,2014-10-18,09:30:00,2,0,US-MO,38.6369864,-90.2632856,6,10,2014
5171,S20309403,White-throated Sparrow,Zonotrichia albicollis,2014-10-22,09:00:00,1,0,US-MO,38.6369864,-90.2632856,2,10,2014
5172,S23229728,White-throated Sparrow,Zonotrichia albicollis,2015-04-30,09:00:00,1,0,US-MO,38.6369864,-90.2632856,2,4,2015
5173,S18038813,White-throated Sparrow,Zonotrichia albicollis,2014-04-20,07:30:00,6,180,US-MO,37.0223596,-90.0990486,103,4,2014
5174,S65338838,White-throated Sparrow,Zonotrichia albicollis,2020-03-01,16:23:00,1,38,US-OK,36.152075,-95.9778614,49,3,2020
5175,S65902721,White-throated Sparrow,Zonotrichia albicollis,2020-03-17,11:41:00,25,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
5176,S81668053,White-throated Sparrow,Zonotrichia albicollis,2021-02-15,15:30:00,1,15,US-OK,36.1441138,-95.9327686,79,2,2021
5177,S107970844,White-throated Sparrow,Zonotrichia albicollis,2022-04-24,17:14:00,2,77,US-OK,36.1255459,-95.9823976,105,4,2022
5178,S66369682,White-throated Sparrow,Zonotrichia albicollis,2020-03-29,09:31:00,2,189,US-OK,36.1497985,-96.2401081,219,3,2020
5179,S80948582,White-throated Sparrow,Zonotrichia albicollis,2021-02-12,11:00:00,1,80,US-OK,36.1441933,-95.933674,205,2,2021
5180,S64885073,White-throated Sparrow,Zonotrichia albicollis,2020-02-20,15:59:00,3,93,US-OK,36.116064,-95.98525,200,2,2020
5181,S68330982,White-throated Sparrow,Zonotrichia albicollis,2020-05-03,10:37:00,1,154,US-OK,36.2213571,-95.9341192,140,5,2020
5182,S51186467,White-throated Sparrow,Zonotrichia albicollis,2019-01-01,15:57:00,15,75,US-OK,36.1189623,-95.9855793,79,1,2019
5183,S76720355,White-throated Sparrow,Zonotrichia albicollis,2020-11-26,12:40:00,2,61,US-OK,36.1043853,-95.9839742,112,11,2020
5184,S101303345,White-throated Sparrow,Zonotrichia albicollis,2022-01-23,13:31:00,6,91,US-OK,36.1043853,-95.9839742,113,1,2022
5185,S64885077,White-throated Sparrow,Zonotrichia albicollis,2020-02-22,14:52:00,5,56,US-OK,35.813121,-95.405804,658,2,2020
5186,S64885104,White-throated Sparrow,Zonotrichia albicollis,2020-02-22,09:33:00,6,45,US-OK,35.872406,-95.401213,153,2,2020
1157,S18486321,Ring-billed Gull,Larus delawarensis,2014-05-17,08:30:00,1,90,US-VT,43.7615212,-73.3468035,58,5,2014
1158,S19761996,Ring-billed Gull,Larus delawarensis,2014-08-04,11:00:00,2,0,US-VT,43.7615212,-73.3468035,17,8,2014
1159,S22598375,Ring-billed Gull,Larus delawarensis,2015-03-30,16:30:00,1,30,US-VT,43.7829965,-73.3154315,81,3,2015
1160,S22635608,Ring-billed Gull,Larus delawarensis,2015-04-01,16:30:00,2,20,US-VT,43.7829965,-73.3154315,16,4,2015
1161,S18503364,Ring-billed Gull,Larus delawarensis,2014-05-20,15:00:00,1,180,US-VT,43.8264,-73.3808,66,5,2014
1162,S99654122,Ring-billed Gull,Larus delawarensis,2021-12-28,09:19:00,1,115,US-FL,27.8035911,-80.426723,90,12,2021
1163,S99552051,Ring-billed Gull,Larus delawarensis,2021-12-27,07:00:00,3,30,US-FL,27.6335428,-80.3520145,17,12,2021
1164,S100948655,Ring-billed Gull,Larus delawarensis,2022-01-17,11:31:00,1,223,US-OK,35.6222331,-95.1711273,69,1,2022
1165,S79442972,Ring-billed Gull,Larus delawarensis,2021-01-17,14:25:00,5,48,US-AR,35.38898,-94.4297111,58,1,2021
1166,S40746090,Ring-billed Gull,Larus delawarensis,2017-11-26,10:04:00,4,18,US-MO,38.8742116,-90.1772886,24,11,2017
1167,S40745512,Ring-billed Gull,Larus delawarensis,2017-11-26,09:30:00,2,28,US-MO,38.8809946,-90.1894283,5,11,2017
1168,S40744474,Ring-billed Gull,Larus delawarensis,2017-11-26,08:49:00,46,24,US-MO,38.8719313,-90.1843917,223,11,2017
1169,S40748758,Ring-billed Gull,Larus delawarensis,2017-11-26,10:28:00,68,20,US-MO,38.8719313,-90.1843917,369,11,2017
1170,S21519811,Ring-billed Gull,Larus delawarensis,2015-01-24,12:30:00,10,60,US-MO,38.5240964,-90.2668691,37,1,2015
1171,S22219420,Ring-billed Gull,Larus delawarensis,2015-03-07,11:40:00,3,30,US-MO,38.762,-90.179,17,3,2015
1172,S17345055,Ring-billed Gull,Larus delawarensis,2014-03-07,08:20:00,1,55,US-MO,38.6389068,-90.2853806,276,3,2014
1173,S17377851,Ring-billed Gull,Larus delawarensis,2014-03-09,15:45:00,1,80,US-MO,38.6389068,-90.2853806,118,3,2014
1174,S17410868,Ring-billed Gull,Larus delawarensis,2014-03-12,08:20:00,1,45,US-MO,38.6389068,-90.2853806,257,3,2014
1175,S20808342,Ring-billed Gull,Larus delawarensis,2014-12-06,10:00:00,5,60,US-MO,38.6389068,-90.2853806,34,12,2014
1176,S20974801,Ring-billed Gull,Larus delawarensis,2014-12-21,09:15:00,8,165,US-MO,38.6389068,-90.2853806,157,12,2014
1177,S20987277,Ring-billed Gull,Larus delawarensis,2014-12-22,09:30:00,5,60,US-MO,38.6389068,-90.2853806,177,12,2014
1178,S20997656,Ring-billed Gull,Larus delawarensis,2014-12-23,08:30:00,2,30,US-MO,38.6389068,-90.2853806,74,12,2014
1179,S21095947,Ring-billed Gull,Larus delawarensis,2014-12-31,08:00:00,2,120,US-MO,38.6389068,-90.2853806,322,12,2014
1180,S21145290,Ring-billed Gull,Larus delawarensis,2015-01-02,09:00:00,2,5,US-MO,38.6389068,-90.2853806,119,1,2015
1181,S21499852,Ring-billed Gull,Larus delawarensis,2015-01-22,10:30:00,1,30,US-MO,38.6389068,-90.2853806,85,1,2015
1182,S21606294,Ring-billed Gull,Larus delawarensis,2015-01-30,16:45:00,1,45,US-MO,38.6389068,-90.2853806,17,1,2015
1183,S16772002,Ring-billed Gull,Larus delawarensis,2014-02-02,15:30:00,6,25,US-MO,38.5592405,-90.2424502,29,2,2014
1184,S21381789,Ring-billed Gull,Larus delawarensis,2015-01-17,11:30:00,1,90,US-MO,38.5708329,-90.3004558,253,1,2015
1185,S65902721,Ring-billed Gull,Larus delawarensis,2020-03-17,11:41:00,3,55,US-OK,36.1043584,-95.982836699999993,86,3,2020
1186,S66369682,Ring-billed Gull,Larus delawarensis,2020-03-29,09:31:00,12,189,US-OK,36.1497985,-96.2401081,219,3,2020
1187,S64885073,Ring-billed Gull,Larus delawarensis,2020-02-20,15:59:00,6,93,US-OK,36.116064,-95.98525,200,2,2020
1188,S106694384,Ring-billed Gull,Larus delawarensis,2022-04-10,09:00:00,8,44,US-OK,36.1499519,-96.2529969,79,4,2022
1189,S74645100,Ring-billed Gull,Larus delawarensis,2020-10-10,11:36:00,42,7,US-OK,36.215678,-95.933325,219,10,2020
1190,S99973704,Ring-billed Gull,Larus delawarensis,2022-01-02,16:08:00,400,25,US-OK,36.215678,-95.933325,582,1,2022
1191,S54964350,Ring-billed Gull,Larus delawarensis,2019-04-14,17:06:00,7,99,US-OK,36.2235555,-95.9005058,62,4,2019
1192,S51186467,Ring-billed Gull,Larus delawarensis,2019-01-01,15:57:00,5,75,US-OK,36.1189623,-95.9855793,79,1,2019
1193,S76720355,Ring-billed Gull,Larus delawarensis,2020-11-26,12:40:00,1,61,US-OK,36.1043853,-95.9839742,112,11,2020
1194,S101303345,Ring-billed Gull,Larus delawarensis,2022-01-23,13:31:00,26,91,US-OK,36.1043853,-95.9839742,113,1,2022
1195,S66376442,Ring-billed Gull,Larus delawarensis,2020-03-29,13:51:00,15,30,US-OK,36.1431728,-96.2771857,59,3,2020
1196,S64885077,Ring-billed Gull,Larus delawarensis,2020-02-22,14:52:00,7,56,US-OK,35.813121,-95.405804,658,2,2020
1197,S64885104,Ring-billed Gull,Larus delawarensis,2020-02-22,09:33:00,9,45,US-OK,35.872406,-95.401213,153,2,2020
1198,S64885094,Ring-billed Gull,Larus delawarensis,2020-02-22,11:10:00,120,8,US-OK,35.9384235,-95.2776295,707,2,2020
1199,S64885098,Ring-billed Gull,Larus delawarensis,2020-02-22,10:39:00,30,24,US-OK,35.9322711,-95.2811987,89,2,2020
1200,S64885085,Ring-billed Gull,Larus delawarensis,2020-02-22,11:32:00,50,113,US-OK,35.9322711,-95.2811987,331,2,2020
5471,S37097000,Red-winged Blackbird,Agelaius phoeniceus,2017-05-23,14:06:00,14,50,US-VT,44.097019,-73.342045100000007,44,5,2017
5472,S22598375,Red-winged Blackbird,Agelaius phoeniceus,2015-03-30,16:30:00,1,30,US-VT,43.7829965,-73.3154315,81,3,2015
5473,S22635608,Red-winged Blackbird,Agelaius phoeniceus,2015-04-01,16:30:00,1,20,US-VT,43.7829965,-73.3154315,16,4,2015
5474,S37075088,Red-winged Blackbird,Agelaius phoeniceus,2017-05-22,18:17:00,12,9,US-VT,43.7829965,-73.3154315,61,5,2017
5475,S37111692,Red-winged Blackbird,Agelaius phoeniceus,2017-05-24,09:29:00,12,42,US-VT,43.7829965,-73.3154315,62,5,2017
5476,S18503364,Red-winged Blackbird,Agelaius phoeniceus,2014-05-20,15:00:00,4,180,US-VT,43.8264,-73.3808,66,5,2014
5477,S46841669,Red-winged Blackbird,Agelaius phoeniceus,2018-06-26,07:45:00,2,120,US-VT,43.77954,-73.29591,61,6,2018
5478,S67802002,Red-winged Blackbird,Agelaius phoeniceus,2020-04-25,14:13:00,1,97,US-OK,36.7968283,-98.1921574,75,4,2020
5479,S67802026,Red-winged Blackbird,Agelaius phoeniceus,2020-04-25,11:48:00,8,140,US-OK,36.783717,-98.18573,64,4,2020
5480,S36840514,Red-winged Blackbird,Agelaius phoeniceus,2017-05-13,10:40:00,75,275,US-MO,38.8636,-92.4504,515,5,2017
5481,S36840519,Red-winged Blackbird,Agelaius phoeniceus,2017-05-13,15:40:00,1,20,US-MO,38.8861469,-92.25842,64,5,2017
5482,S111728537,Red-winged Blackbird,Agelaius phoeniceus,2022-05-30,08:08:00,1,302,US-OK,36.850766,-102.8821564,100,5,2022
5483,S99312257,Red-winged Blackbird,Agelaius phoeniceus,2021-12-23,09:27:00,4,28,US-FL,25.8678737,-81.1156654,123,12,2021
5484,S89277212,Red-winged Blackbird,Agelaius phoeniceus,2021-05-30,10:49:00,12,26,US-OK,35.6247298,-99.2497676,28,5,2021
5485,S18555256,Red-winged Blackbird,Agelaius phoeniceus,2014-05-25,08:40:00,1,300,US-MO,38.482151,-90.8242569,91,5,2014
5486,S44577908,Red-winged Blackbird,Agelaius phoeniceus,2018-04-14,15:50:00,15,208,US-MO,38.482151,-90.8242569,222,4,2018
5487,S22488897,Red-winged Blackbird,Agelaius phoeniceus,2015-03-22,10:00:00,4,240,US-MO,38.4470333,-90.6632361,68,3,2015
5488,S89739368,Red-winged Blackbird,Agelaius phoeniceus,2021-06-06,11:44:00,1,166,US-IL,38.7746894,-89.694683,30,6,2021
5489,S99824071,Red-winged Blackbird,Agelaius phoeniceus,2021-12-20,12:06:00,1,82,US-FL,25.396439,-80.566581,45,12,2021
5490,S55212997,Red-winged Blackbird,Agelaius phoeniceus,2019-04-21,07:46:00,1,52,US-OK,36.9177299,-96.6173317,88,4,2019
5491,S54632771,Red-winged Blackbird,Agelaius phoeniceus,2019-04-06,11:20:00,1,122,US-OK,36.2081998,-96.0600758,40,4,2019
5492,S56506454,Red-winged Blackbird,Agelaius phoeniceus,2019-05-19,15:59:00,3,66,US-OK,36.2081998,-96.0600758,47,5,2019
5493,S69480437,Red-winged Blackbird,Agelaius phoeniceus,2020-05-14,09:21:00,2,219,US-OK,36.2081998,-96.0600758,97,5,2020
5494,S108591574,Red-winged Blackbird,Agelaius phoeniceus,2022-05-01,09:45:00,2,13,US-OK,36.6805949,-96.5585333,39,5,2022
5495,S85336951,Red-winged Blackbird,Agelaius phoeniceus,2021-04-11,12:28:00,3,100,US-OK,35.9549428,-96.7256498,69,4,2021
5496,S54425143,Red-winged Blackbird,Agelaius phoeniceus,2019-03-31,13:38:00,7,120,US-OK,36.2179826,-95.7992634,71,3,2019
5497,S56366335,Red-winged Blackbird,Agelaius phoeniceus,2019-05-16,15:09:00,4,80,US-MO,38.70534,-90.74048,46,5,2019
5498,S36840471,Red-winged Blackbird,Agelaius phoeniceus,2017-05-13,07:00:00,5,60,US-MO,38.6360813,-90.7679701,79,5,2017
5499,S20964481,Red-winged Blackbird,Agelaius phoeniceus,2014-12-20,09:30:00,45,150,US-MO,38.8719313,-90.1843917,469,12,2014
5500,S56362036,Red-winged Blackbird,Agelaius phoeniceus,2019-05-16,13:34:00,2,85,US-MO,38.7055395,-90.7048416,36,5,2019
5501,S21025538,Red-winged Blackbird,Agelaius phoeniceus,2014-12-25,10:30:00,1,120,US-MO,38.690995,-90.2349186,138,12,2014
5502,S17223714,Red-winged Blackbird,Agelaius phoeniceus,2014-02-27,08:40:00,10,45,US-MO,38.6389068,-90.2853806,237,2,2014
5503,S17294044,Red-winged Blackbird,Agelaius phoeniceus,2014-03-04,08:15:00,16,45,US-MO,38.6389068,-90.2853806,92,3,2014
5504,S17324171,Red-winged Blackbird,Agelaius phoeniceus,2014-03-05,08:20:00,22,50,US-MO,38.6389068,-90.2853806,167,3,2014
5505,S17334391,Red-winged Blackbird,Agelaius phoeniceus,2014-03-06,08:20:00,22,55,US-MO,38.6389068,-90.2853806,214,3,2014
5506,S17345055,Red-winged Blackbird,Agelaius phoeniceus,2014-03-07,08:20:00,15,55,US-MO,38.6389068,-90.2853806,276,3,2014
5507,S17410868,Red-winged Blackbird,Agelaius phoeniceus,2014-03-12,08:20:00,20,45,US-MO,38.6389068,-90.2853806,257,3,2014
5508,S17760108,Red-winged Blackbird,Agelaius phoeniceus,2014-04-05,18:00:00,9,30,US-MO,38.6389068,-90.2853806,145,4,2014
